TransactionID,TransactionDT,TransactionAmt,ProductCD,card4,card6,Device_Is_New,P_emaildomain
31757,2026-02-06 03:02:01.657320,37.7,W,mastercard,credit,0,corporate.com
31758,2026-02-06 03:01:01.657323,88.43,H,mastercard,credit,0,corporate.com
31759,2026-02-06 03:00:01.657325,71.29,W,mastercard,credit,0,yahoo.com
31760,2026-02-06 02:59:01.657328,122.64,W,amex,credit,0,yahoo.com
31761,2026-02-06 02:58:01.657331,14.6,C,amex,credit,0,corporate.com
31762,2026-02-06 02:57:01.657333,13.61,W,mastercard,debit,0,corporate.com
31763,2026-02-06 02:56:01.657336,9.99,H,mastercard,debit,0,anon.net
31764,2026-02-06 02:55:01.657339,90.55,H,mastercard,credit,0,yahoo.com
31765,2026-02-06 02:54:01.657342,250.05,W,amex,credit,0,gmail.com
31766,2026-02-06 02:53:01.657344,13.75,R,mastercard,credit,0,anon.net
31767,2026-02-06 02:52:01.657347,339.11,W,visa,credit,0,corporate.com
31768,2026-02-06 02:51:01.657350,79.27,W,amex,credit,0,anon.net
31769,2026-02-06 02:50:01.657352,65.45,W,visa,debit,0,yahoo.com
31770,2026-02-06 02:49:01.657355,48.5,R,amex,credit,0,anon.net
31771,2026-02-06 02:48:01.657358,76.28,W,visa,debit,0,corporate.com
31772,2026-02-06 02:47:01.657360,223.23,C,amex,debit,0,yahoo.com
31773,2026-02-06 02:46:01.657363,238.88,H,mastercard,credit,0,gmail.com
31774,2026-02-06 02:45:01.657366,22.58,H,mastercard,debit,0,anon.net
31775,2026-02-06 02:44:01.657368,45.68,W,visa,credit,0,yahoo.com
31776,2026-02-06 02:43:01.657371,242.48,W,visa,credit,0,corporate.com
31777,2026-02-06 02:42:01.657374,330.14,W,amex,debit,0,gmail.com
31778,2026-02-06 02:41:01.657376,73.03,H,visa,debit,0,yahoo.com
31779,2026-02-06 02:40:01.657379,107.05,W,visa,debit,1,corporate.com
31780,2026-02-06 02:39:01.657382,37.53,C,mastercard,debit,0,anon.net
31781,2026-02-06 02:38:01.657384,99.72,W,mastercard,credit,0,anon.net
31782,2026-02-06 02:37:01.657387,7.43,W,mastercard,debit,0,anon.net
31783,2026-02-06 02:36:01.657390,25.23,H,amex,debit,0,gmail.com
31784,2026-02-06 02:35:01.657392,77.1,W,mastercard,credit,0,gmail.com
31785,2026-02-06 02:34:01.657395,68.81,W,mastercard,debit,0,anon.net
31786,2026-02-06 02:33:01.657397,135.81,C,mastercard,credit,0,corporate.com
31787,2026-02-06 02:32:01.657400,43.62,W,amex,debit,0,yahoo.com
31788,2026-02-06 02:31:01.657403,196.58,H,amex,debit,0,anon.net
31789,2026-02-06 02:30:01.657408,72.58,W,amex,credit,0,corporate.com
31790,2026-02-06 02:29:01.657411,57.57,H,visa,credit,0,anon.net
31791,2026-02-06 02:28:01.657414,46.57,R,visa,credit,0,corporate.com
31792,2026-02-06 02:27:01.657416,85.53,H,amex,debit,0,anon.net
31793,2026-02-06 02:26:01.657419,4.96,C,visa,credit,0,yahoo.com
31794,2026-02-06 02:25:01.657422,42.14,H,mastercard,credit,0,gmail.com
31795,2026-02-06 02:24:01.657424,19.49,H,visa,debit,0,corporate.com
31796,2026-02-06 02:23:01.657427,420.36,W,visa,credit,0,anon.net
31797,2026-02-06 02:22:01.657430,95.95,H,visa,credit,1,corporate.com
31798,2026-02-06 02:21:01.657432,228.37,C,visa,debit,0,anon.net
31799,2026-02-06 02:20:01.657434,51.79,R,amex,credit,0,anon.net
31800,2026-02-06 02:19:01.657437,228.94,R,amex,debit,0,corporate.com
31801,2026-02-06 02:18:01.657440,99.75,H,amex,debit,1,corporate.com
31802,2026-02-06 02:17:01.657442,293.61,R,visa,credit,1,anon.net
31803,2026-02-06 02:16:01.657445,10.09,H,visa,credit,0,corporate.com
31804,2026-02-06 02:15:01.657448,18.68,C,visa,debit,0,corporate.com
31805,2026-02-06 02:14:01.657450,212.68,H,amex,credit,0,anon.net
31806,2026-02-06 02:13:01.657456,104.2,C,visa,credit,0,yahoo.com
31807,2026-02-06 02:12:01.657459,41.25,W,amex,debit,0,anon.net
31808,2026-02-06 02:11:01.657461,411.78,W,amex,credit,0,gmail.com
31809,2026-02-06 02:10:01.657464,289.4,C,amex,credit,0,gmail.com
31810,2026-02-06 02:09:01.657467,232.21,W,mastercard,debit,0,yahoo.com
31811,2026-02-06 02:08:01.657469,8.78,C,amex,credit,0,gmail.com
31812,2026-02-06 02:07:01.657472,425.29,R,visa,credit,0,corporate.com
31813,2026-02-06 02:06:01.657474,66.77,W,mastercard,debit,0,gmail.com
31814,2026-02-06 02:05:01.657477,102.54,H,mastercard,debit,0,anon.net
31815,2026-02-06 02:04:01.657479,5.8,C,amex,debit,0,gmail.com
31816,2026-02-06 02:03:01.657482,27.49,H,amex,credit,0,corporate.com
31817,2026-02-06 02:02:01.657484,321.68,R,visa,credit,0,anon.net
31818,2026-02-06 02:01:01.657487,69.0,C,visa,debit,0,gmail.com
31819,2026-02-06 02:00:01.657490,9.2,R,mastercard,credit,0,anon.net
31820,2026-02-06 01:59:01.657492,50.13,H,visa,credit,0,corporate.com
31821,2026-02-06 01:58:01.657495,82.68,W,visa,debit,0,yahoo.com
31822,2026-02-06 01:57:01.657497,17.02,W,amex,credit,0,gmail.com
31823,2026-02-06 01:56:01.657500,144.57,C,amex,credit,0,corporate.com
31824,2026-02-06 01:55:01.657502,377.77,W,visa,credit,1,gmail.com
31825,2026-02-06 01:54:01.657505,25.28,W,amex,credit,0,corporate.com
31826,2026-02-06 01:53:01.657507,56.55,W,mastercard,debit,0,anon.net
31827,2026-02-06 01:52:01.657510,26.71,C,mastercard,debit,0,gmail.com
31828,2026-02-06 01:51:01.657512,323.18,C,mastercard,credit,0,anon.net
31829,2026-02-06 01:50:01.657515,173.39,H,visa,debit,0,yahoo.com
31830,2026-02-06 01:49:01.657518,22.51,W,amex,credit,0,anon.net
31831,2026-02-06 01:48:01.657520,14.17,H,visa,credit,0,anon.net
31832,2026-02-06 01:47:01.657523,39.13,H,visa,credit,0,corporate.com
31833,2026-02-06 01:46:01.657526,146.69,W,visa,credit,0,anon.net
31834,2026-02-06 01:45:01.657528,60.03,H,amex,debit,0,gmail.com
31835,2026-02-06 01:44:01.657531,120.92,R,amex,credit,0,yahoo.com
31836,2026-02-06 01:43:01.657534,7.21,W,mastercard,debit,0,corporate.com
31837,2026-02-06 01:42:01.657536,80.47,H,mastercard,debit,0,gmail.com
31838,2026-02-06 01:41:01.657539,8.82,H,mastercard,debit,0,corporate.com
31839,2026-02-06 01:40:01.657542,393.37,R,amex,debit,1,yahoo.com
31840,2026-02-06 01:39:01.657544,131.96,H,visa,debit,0,anon.net
31841,2026-02-06 01:38:01.657557,0.22,W,visa,credit,0,gmail.com
31842,2026-02-06 01:37:01.657561,55.8,W,visa,credit,0,corporate.com
31843,2026-02-06 01:36:01.657563,135.6,C,visa,credit,0,anon.net
31844,2026-02-06 01:35:01.657566,1.54,W,mastercard,debit,0,anon.net
31845,2026-02-06 01:34:01.657568,124.65,H,visa,debit,0,yahoo.com
31846,2026-02-06 01:33:01.657571,19.5,H,mastercard,credit,0,yahoo.com
31847,2026-02-06 01:32:01.657574,264.72,C,amex,debit,0,anon.net
31848,2026-02-06 01:31:01.657576,9.17,W,mastercard,credit,0,corporate.com
31849,2026-02-06 01:30:01.657579,38.97,W,visa,debit,0,yahoo.com
31850,2026-02-06 01:29:01.657582,191.97,C,mastercard,debit,0,anon.net
31851,2026-02-06 01:28:01.657585,85.06,C,visa,credit,1,gmail.com
31852,2026-02-06 01:27:01.657587,109.15,W,visa,credit,0,yahoo.com
31853,2026-02-06 01:26:01.657590,357.51,W,mastercard,debit,0,anon.net
31854,2026-02-06 01:25:01.657593,7.68,C,visa,credit,0,yahoo.com
31855,2026-02-06 01:24:01.657595,53.0,H,amex,debit,0,gmail.com
31856,2026-02-06 01:23:01.657598,321.2,W,amex,credit,0,corporate.com
31857,2026-02-06 01:22:01.657601,16.48,H,visa,credit,0,yahoo.com
31858,2026-02-06 01:21:01.657603,182.24,W,mastercard,debit,0,anon.net
31859,2026-02-06 01:20:01.657606,9.3,C,visa,debit,0,yahoo.com
31860,2026-02-06 01:19:01.657608,154.32,H,visa,debit,0,gmail.com
31861,2026-02-06 01:18:01.657611,51.79,W,amex,debit,0,gmail.com
31862,2026-02-06 01:17:01.657614,174.08,W,visa,credit,0,anon.net
31863,2026-02-06 01:16:01.657616,19.66,W,visa,debit,1,corporate.com
31864,2026-02-06 01:15:01.657619,61.2,W,amex,credit,0,gmail.com
31865,2026-02-06 01:14:01.657621,5.16,W,amex,debit,0,yahoo.com
31866,2026-02-06 01:13:01.657624,88.61,W,amex,credit,0,anon.net
31867,2026-02-06 01:12:01.657627,12.39,W,mastercard,debit,0,gmail.com
31868,2026-02-06 01:11:01.657629,524.59,W,amex,debit,0,yahoo.com
31869,2026-02-06 01:10:01.657632,14.86,H,amex,credit,0,anon.net
31870,2026-02-06 01:09:01.657635,53.43,H,amex,credit,0,gmail.com
31871,2026-02-06 01:08:01.657637,26.18,H,mastercard,debit,0,corporate.com
31872,2026-02-06 01:07:01.657640,45.23,W,amex,debit,1,corporate.com
31873,2026-02-06 01:06:01.657643,134.47,W,amex,credit,1,anon.net
31874,2026-02-06 01:05:01.657645,33.92,C,visa,debit,0,anon.net
31875,2026-02-06 01:04:01.657648,3.18,H,amex,debit,1,gmail.com
31876,2026-02-06 01:03:01.657650,273.99,H,amex,debit,0,gmail.com
31877,2026-02-06 01:02:01.657653,13.82,W,mastercard,credit,0,gmail.com
31878,2026-02-06 01:01:01.657655,19.34,W,amex,credit,0,yahoo.com
31879,2026-02-06 01:00:01.657658,88.05,W,mastercard,debit,0,anon.net
31880,2026-02-06 00:59:01.657661,95.23,R,mastercard,debit,0,gmail.com
31881,2026-02-06 00:58:01.657663,20.01,W,mastercard,debit,0,corporate.com
31882,2026-02-06 00:57:01.657665,241.81,H,visa,debit,0,anon.net
31883,2026-02-06 00:56:01.657667,19.32,R,visa,credit,0,yahoo.com
31884,2026-02-06 00:55:01.657670,122.72,H,mastercard,debit,0,gmail.com
31885,2026-02-06 00:54:01.657672,82.64,H,mastercard,credit,0,anon.net
31886,2026-02-06 00:53:01.657675,2.99,H,visa,credit,0,anon.net
31887,2026-02-06 00:52:01.657677,111.02,C,mastercard,credit,0,gmail.com
31888,2026-02-06 00:51:01.657680,7.02,C,amex,debit,0,yahoo.com
31889,2026-02-06 00:50:01.657683,44.72,R,mastercard,credit,0,yahoo.com
31890,2026-02-06 00:49:01.657686,55.1,W,amex,debit,1,anon.net
31891,2026-02-06 00:48:01.657688,31.22,H,mastercard,credit,0,gmail.com
31892,2026-02-06 00:47:01.657695,152.12,C,visa,debit,0,gmail.com
31893,2026-02-06 00:46:01.657698,125.25,W,visa,debit,0,anon.net
31894,2026-02-06 00:45:01.657700,222.19,W,amex,debit,0,corporate.com
31895,2026-02-06 00:44:01.657703,58.76,R,visa,credit,0,corporate.com
31896,2026-02-06 00:43:01.657706,157.28,C,visa,debit,0,corporate.com
31897,2026-02-06 00:42:01.657708,175.11,W,amex,debit,0,yahoo.com
31898,2026-02-06 00:41:01.657711,232.11,H,visa,debit,0,anon.net
31899,2026-02-06 00:40:01.657714,23.54,C,mastercard,credit,0,corporate.com
31900,2026-02-06 00:39:01.657716,2.43,H,amex,credit,0,anon.net
31901,2026-02-06 00:38:01.657719,96.98,W,amex,credit,0,gmail.com
31902,2026-02-06 00:37:01.657722,34.24,W,amex,credit,0,anon.net
31903,2026-02-06 00:36:01.657724,62.49,R,amex,debit,0,gmail.com
31904,2026-02-06 00:35:01.657727,39.31,W,visa,credit,0,anon.net
31905,2026-02-06 00:34:01.657729,93.07,H,mastercard,debit,0,corporate.com
31906,2026-02-06 00:33:01.657732,75.19,H,amex,credit,0,gmail.com
31907,2026-02-06 00:32:01.657735,12.06,W,amex,debit,1,gmail.com
31908,2026-02-06 00:31:01.657738,158.77,W,visa,credit,0,yahoo.com
31909,2026-02-06 00:30:01.657740,41.38,H,amex,credit,0,gmail.com
31910,2026-02-06 00:29:01.657743,36.25,W,visa,debit,0,yahoo.com
31911,2026-02-06 00:28:01.657746,3.72,C,mastercard,credit,0,corporate.com
31912,2026-02-06 00:27:01.657748,24.99,C,visa,credit,0,yahoo.com
31913,2026-02-06 00:26:01.657751,0.96,W,visa,credit,0,gmail.com
31914,2026-02-06 00:25:01.657753,20.8,W,amex,debit,0,yahoo.com
31915,2026-02-06 00:24:01.657756,22.98,W,visa,credit,1,corporate.com
31916,2026-02-06 00:23:01.657759,107.76,R,mastercard,credit,0,gmail.com
31917,2026-02-06 00:22:01.657762,151.31,H,amex,debit,0,corporate.com
31918,2026-02-06 00:21:01.657764,50.96,W,mastercard,debit,0,gmail.com
31919,2026-02-06 00:20:01.657767,122.66,R,mastercard,debit,0,gmail.com
31920,2026-02-06 00:19:01.657782,144.47,H,visa,credit,0,anon.net
31921,2026-02-06 00:18:01.657785,319.42,H,visa,credit,0,yahoo.com
31922,2026-02-06 00:17:01.657788,60.99,W,amex,debit,0,corporate.com
31923,2026-02-06 00:16:01.657790,95.39,W,mastercard,debit,0,gmail.com
31924,2026-02-06 00:15:01.657793,85.58,W,visa,debit,0,gmail.com
31925,2026-02-06 00:14:01.657796,201.46,C,mastercard,debit,0,anon.net
31926,2026-02-06 00:13:01.657798,27.53,H,amex,credit,0,anon.net
31927,2026-02-06 00:12:01.657801,143.61,H,visa,debit,0,yahoo.com
31928,2026-02-06 00:11:01.657804,319.23,H,mastercard,debit,0,yahoo.com
31929,2026-02-06 00:10:01.657806,5.25,W,visa,debit,0,anon.net
31930,2026-02-06 00:09:01.657809,8.85,C,amex,credit,0,corporate.com
31931,2026-02-06 00:08:01.657812,45.85,C,mastercard,credit,0,anon.net
31932,2026-02-06 00:07:01.657814,250.3,W,amex,debit,0,corporate.com
31933,2026-02-06 00:06:01.657817,56.62,W,mastercard,debit,0,yahoo.com
31934,2026-02-06 00:05:01.657820,10.36,R,visa,debit,1,yahoo.com
31935,2026-02-06 00:04:01.657822,128.19,H,mastercard,credit,0,anon.net
31936,2026-02-06 00:03:01.657825,229.95,C,mastercard,debit,0,corporate.com
31937,2026-02-06 00:02:01.657828,18.49,W,visa,debit,0,corporate.com
31938,2026-02-06 00:01:01.657831,3.91,W,visa,debit,0,yahoo.com
31939,2026-02-06 00:00:01.657833,104.36,H,mastercard,debit,0,corporate.com
31940,2026-02-05 23:59:01.657836,6.93,W,amex,credit,0,corporate.com
31941,2026-02-05 23:58:01.657839,75.86,W,visa,debit,0,corporate.com
31942,2026-02-05 23:57:01.657841,405.53,R,mastercard,credit,0,corporate.com
31943,2026-02-05 23:56:01.657844,243.94,W,mastercard,credit,0,gmail.com
31944,2026-02-05 23:55:01.657847,67.54,C,visa,credit,0,corporate.com
31945,2026-02-05 23:54:01.657849,108.98,R,visa,credit,0,anon.net
31946,2026-02-05 23:53:01.657852,26.14,W,visa,credit,0,yahoo.com
31947,2026-02-05 23:52:01.657855,31.04,H,mastercard,debit,0,corporate.com
31948,2026-02-05 23:51:01.657857,64.5,W,amex,debit,1,anon.net
31949,2026-02-05 23:50:01.657859,91.09,W,mastercard,debit,0,yahoo.com
31950,2026-02-05 23:49:01.657861,89.16,R,amex,debit,0,corporate.com
31951,2026-02-05 23:48:01.657864,37.69,W,mastercard,debit,0,corporate.com
31952,2026-02-05 23:47:01.657866,52.44,W,visa,debit,0,yahoo.com
31953,2026-02-05 23:46:01.657868,101.79,H,amex,debit,0,yahoo.com
31954,2026-02-05 23:45:01.657870,298.37,W,visa,debit,0,anon.net
31955,2026-02-05 23:44:01.657872,195.6,W,amex,debit,0,anon.net
31956,2026-02-05 23:43:01.657874,0.61,H,amex,credit,0,corporate.com
31957,2026-02-05 23:42:01.658507,101.0,H,visa,credit,0,gmail.com
31958,2026-02-05 23:41:01.658514,25.18,W,amex,credit,0,anon.net
31959,2026-02-05 23:40:01.658518,159.37,C,mastercard,debit,0,yahoo.com
31960,2026-02-05 23:39:01.658520,157.18,W,mastercard,credit,1,anon.net
31961,2026-02-05 23:38:01.658522,113.18,C,amex,debit,0,yahoo.com
31962,2026-02-05 23:37:01.658524,327.33,W,amex,debit,0,gmail.com
31963,2026-02-05 23:36:01.658526,142.71,W,visa,credit,0,anon.net
31964,2026-02-05 23:35:01.658529,79.93,H,amex,debit,0,anon.net
31965,2026-02-05 23:34:01.658532,50.75,W,amex,credit,0,corporate.com
31966,2026-02-05 23:33:01.658535,26.23,C,mastercard,debit,0,anon.net
31967,2026-02-05 23:32:01.658537,30.89,H,visa,credit,1,yahoo.com
31968,2026-02-05 23:31:01.658540,166.09,R,amex,credit,1,corporate.com
31969,2026-02-05 23:30:01.658542,131.48,H,amex,debit,0,anon.net
31970,2026-02-05 23:29:01.658545,122.85,C,visa,credit,0,yahoo.com
31971,2026-02-05 23:28:01.658548,57.14,H,mastercard,credit,0,yahoo.com
31972,2026-02-05 23:27:01.658550,527.52,W,mastercard,credit,0,gmail.com
31973,2026-02-05 23:26:01.658553,142.39,H,amex,credit,0,anon.net
31974,2026-02-05 23:25:01.658556,54.67,H,amex,debit,1,yahoo.com
31975,2026-02-05 23:24:01.658558,35.82,W,amex,credit,0,yahoo.com
31976,2026-02-05 23:23:01.658561,61.68,H,amex,debit,0,yahoo.com
31977,2026-02-05 23:22:01.658564,125.98,W,amex,credit,0,yahoo.com
31978,2026-02-05 23:21:01.658575,41.45,H,mastercard,credit,0,yahoo.com
31979,2026-02-05 23:20:01.658577,172.95,H,visa,debit,0,gmail.com
31980,2026-02-05 23:19:01.658580,34.15,H,visa,debit,0,yahoo.com
31981,2026-02-05 23:18:01.658583,240.64,W,amex,debit,0,anon.net
31982,2026-02-05 23:17:01.658585,6.3,W,visa,credit,0,corporate.com
31983,2026-02-05 23:16:01.658587,45.31,C,amex,debit,0,corporate.com
31984,2026-02-05 23:15:01.658590,9.15,W,visa,debit,0,gmail.com
31985,2026-02-05 23:14:01.658593,33.78,C,amex,debit,0,gmail.com
31986,2026-02-05 23:13:01.658595,90.63,H,visa,credit,0,gmail.com
31987,2026-02-05 23:12:01.658597,46.61,C,visa,debit,0,gmail.com
31988,2026-02-05 23:11:01.658600,30.27,W,mastercard,debit,0,anon.net
31989,2026-02-05 23:10:01.658602,34.43,W,amex,debit,0,gmail.com
31990,2026-02-05 23:09:01.658604,175.91,C,amex,credit,0,anon.net
31991,2026-02-05 23:08:01.658606,46.3,W,amex,debit,0,anon.net
31992,2026-02-05 23:07:01.658609,41.99,W,visa,debit,0,corporate.com
31993,2026-02-05 23:06:01.658611,53.79,W,visa,debit,0,gmail.com
31994,2026-02-05 23:05:01.658614,71.3,W,amex,debit,0,gmail.com
31995,2026-02-05 23:04:01.658624,174.64,W,visa,debit,0,anon.net
31996,2026-02-05 23:03:01.658627,214.85,R,mastercard,credit,0,gmail.com
31997,2026-02-05 23:02:01.658629,25.4,W,mastercard,credit,1,anon.net
31998,2026-02-05 23:01:01.658632,15.27,W,amex,credit,0,corporate.com
31999,2026-02-05 23:00:01.658634,41.57,H,visa,credit,0,yahoo.com
